"ColNum","Head1","Head2","SubFile","Evo","Reformat","VarName","Linked","Header"
159,"What.non-verbal.communication.skills.has.the.patient.used.on.a.regular.basis?","Unsure","Communication Development",,,,,"What.non-verbal.communication.skills.has.the.patient.used.on.a.regular.basis?_Unsure"
160,"What.non-verbal.communication.skills.has.the.patient.used.on.a.regular.basis?","None","Communication Development",,,,,"What.non-verbal.communication.skills.has.the.patient.used.on.a.regular.basis?_None"
161,"What.non-verbal.communication.skills.has.the.patient.used.on.a.regular.basis?","Not.applicable","Communication Development",,,,,"What.non-verbal.communication.skills.has.the.patient.used.on.a.regular.basis?_Not.applicable"
162,"What.non-verbal.communication.skills.has.the.patient.used.on.a.regular.basis?","Other","Communication Development",,,,,"What.non-verbal.communication.skills.has.the.patient.used.on.a.regular.basis?_Other"
163,"What.non-verbal.communication.skills.has.the.patient.used.on.a.regular.basis?","Other.Value","Communication Development",,,,,"What.non-verbal.communication.skills.has.the.patient.used.on.a.regular.basis?_Other.Value"
164,"Has.a.health.care.professional.ever.indicated.that.the.patient.had.symptoms.of.the.following?","1_Symptoms","Communication Development",,"refactor","Symptoms","1","Has.a.health.care.professional.ever.indicated.that.the.patient.had.symptoms.of.the.following?_1_Symptoms"
165,"Has.a.health.care.professional.ever.indicated.that.the.patient.had.symptoms.of.the.following?","1_Age.at.symptoms","Communication Development",,,"Age.at.symptoms","1","Has.a.health.care.professional.ever.indicated.that.the.patient.had.symptoms.of.the.following?_1_Age.at.symptoms"
166,"Has.a.health.care.professional.ever.indicated.that.the.patient.had.symptoms.of.the.following?","2_Symptoms","Communication Development",,"refactor","Symptoms","2","Has.a.health.care.professional.ever.indicated.that.the.patient.had.symptoms.of.the.following?_2_Symptoms"
167,"Has.a.health.care.professional.ever.indicated.that.the.patient.had.symptoms.of.the.following?","2_Age.at.symptoms","Communication Development",,,"Age.at.symptoms","2","Has.a.health.care.professional.ever.indicated.that.the.patient.had.symptoms.of.the.following?_2_Age.at.symptoms"
168,"Has.a.health.care.professional.ever.indicated.that.the.patient.had.symptoms.of.the.following?","3_Symptoms","Communication Development",,"refactor","Symptoms","3","Has.a.health.care.professional.ever.indicated.that.the.patient.had.symptoms.of.the.following?_3_Symptoms"
169,"Has.a.health.care.professional.ever.indicated.that.the.patient.had.symptoms.of.the.following?","3_Age.at.symptoms","Communication Development",,,"Age.at.symptoms","3","Has.a.health.care.professional.ever.indicated.that.the.patient.had.symptoms.of.the.following?_3_Age.at.symptoms"
172,"How.many.words.are.used.in.a.typical.sentence?",,"Communication Development",1,,,,"How.many.words.are.used.in.a.typical.sentence?"
173,"What.is.the.most.amount.of.speech.therapy.that.the.patient.has.received.on.a.regular.basis?",,"Communication Development",,,,,"What.is.the.most.amount.of.speech.therapy.that.the.patient.has.received.on.a.regular.basis?"
174,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?","Articulation.therapy","Communication Development",,,,,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?_Articulation.therapy"
175,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?","Oral.motor.therapy","Communication Development",,,,,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?_Oral.motor.therapy"
176,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?","Receptive.or.expressive.language.therapy","Communication Development",,,,,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?_Receptive.or.expressive.language.therapy"
177,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?","Sign.language","Communication Development",,,,,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?_Sign.language"
178,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?","PROMPT","Communication Development",,,,,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?_PROMPT"
179,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?","Kaufman.method.for.Apraxia","Communication Development",,,,,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?_Kaufman.method.for.Apraxia"
180,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?","Picture-exchange.communication.(PECS)","Communication Development",,,,,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?_Picture-exchange.communication.(PECS)"
181,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?","Augmentative.communication.system","Communication Development",,,,,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?_Augmentative.communication.system"
182,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?","None.of.the.above","Communication Development",,,,,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?_None.of.the.above"
183,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?","Unsure","Communication Development",,,,,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?_Unsure"
184,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?","Not.applicable","Communication Development",,,,,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?_Not.applicable"
185,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?","Other","Communication Development",,,,,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?_Other"
186,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?","Other.Value","Communication Development",,,,,"What.speech.therapy.approaches/methods.have.been.used.with.the.patient?_Other.Value"
187,"If.the.patient.received.a.recent.assessment.of.speech/language.development,.what.was.the.age-equivalent.given.in.the.assessment?","Comprehension.Receptive.language_Age.at.assessment","Communication Development",1,,,,"If.the.patient.received.a.recent.assessment.of.speech/language.development,.what.was.the.age-equivalent.given.in.the.assessment?_Comprehension.Receptive.language_Age.at.assessment"
188,"If.the.patient.received.a.recent.assessment.of.speech/language.development,.what.was.the.age-equivalent.given.in.the.assessment?","Production.Expressive.Language_Age.at.assessment","Communication Development",1,,,,"If.the.patient.received.a.recent.assessment.of.speech/language.development,.what.was.the.age-equivalent.given.in.the.assessment?_Production.Expressive.Language_Age.at.assessment"
189,"What.is.the.patient's.ability.to.follow.directions?",,"Communication Development",1,,,,"What.is.the.patient's.ability.to.follow.directions?"
190,"If.the.patient.received.a.recent.assessment.of.speech/language.development,.what.was.the.age-equivalent.given.in.the.assessment?",,"Communication Development",1,,,,"If.the.patient.received.a.recent.assessment.of.speech/language.development,.what.was.the.age-equivalent.given.in.the.assessment?"
191,"Indicate.if.the.following.social/emotional.milestones.have.been.achieved.","Smile.at.others_Status","Social-Emotional Development",1,,,,"Indicate.if.the.following.social/emotional.milestones.have.been.achieved._Smile.at.others_Status"
192,"Indicate.if.the.following.social/emotional.milestones.have.been.achieved.","Play.Peek-a-boo_Status","Social-Emotional Development",1,,,,"Indicate.if.the.following.social/emotional.milestones.have.been.achieved._Play.Peek-a-boo_Status"
193,"Indicate.if.the.following.social/emotional.milestones.have.been.achieved.","Initiate.social.interaction.by.smiling,.moving.arms.and/or.vocalizing_Status","Social-Emotional Development",1,,,,"Indicate.if.the.following.social/emotional.milestones.have.been.achieved._Initiate.social.interaction.by.smiling,.moving.arms.and/or.vocalizing_Status"
194,"Indicate.if.the.following.social/emotional.milestones.have.been.achieved.","Cling.to.caregivers/familiar.adult.in.presence.of.a.stranger_Status","Social-Emotional Development",1,,,,"Indicate.if.the.following.social/emotional.milestones.have.been.achieved._Cling.to.caregivers/familiar.adult.in.presence.of.a.stranger_Status"
195,"Indicate.if.the.following.social/emotional.milestones.have.been.achieved.","Smile.when.praised,.repeats.action.for.more.praise_Status","Social-Emotional Development",1,,,,"Indicate.if.the.following.social/emotional.milestones.have.been.achieved._Smile.when.praised,.repeats.action.for.more.praise_Status"
196,"Indicate.if.the.following.social/emotional.milestones.have.been.achieved.","Respond.affectionately.to.caregivers.(gives.hug/kiss.when.asked)_Status","Social-Emotional Development",1,,,,"Indicate.if.the.following.social/emotional.milestones.have.been.achieved._Respond.affectionately.to.caregivers.(gives.hug/kiss.when.asked)_Status"
197,"Has.the.patient.ever.been.able.to.do.any.of.the.following?","Engage.in.routines.without.objection.(e.g..getting.ready.for.walk,.bed)_Status","Social-Emotional Development",1,,,,"Has.the.patient.ever.been.able.to.do.any.of.the.following?_Engage.in.routines.without.objection.(e.g..getting.ready.for.walk,.bed)_Status"
198,"Has.the.patient.ever.been.able.to.do.any.of.the.following?","Hug/kiss.caregivers,.dolls,.stuffed.animals_Status","Social-Emotional Development",1,,,,"Has.the.patient.ever.been.able.to.do.any.of.the.following?_Hug/kiss.caregivers,.dolls,.stuffed.animals_Status"
199,"Has.the.patient.ever.been.able.to.do.any.of.the.following?","Respond.to.others.–.emotions.(e.g..pats.someone.who.is.upset/crying)._Status","Social-Emotional Development",1,,,,"Has.the.patient.ever.been.able.to.do.any.of.the.following?_Respond.to.others.–.emotions.(e.g..pats.someone.who.is.upset/crying)._Status"
200,"Has.the.patient.ever.been.able.to.do.any.of.the.following?","Show.variety.of.emotions_Status","Social-Emotional Development",1,,,,"Has.the.patient.ever.been.able.to.do.any.of.the.following?_Show.variety.of.emotions_Status"
201,"Has.the.patient.ever.been.able.to.do.any.of.the.following?","Engage.in.pretend.play_Status","Social-Emotional Development",1,,,,"Has.the.patient.ever.been.able.to.do.any.of.the.following?_Engage.in.pretend.play_Status"
202,"Has.the.patient.ever.been.able.to.do.any.of.the.following?","Shows.awareness.of.imaginary.characters.(e.g..monsters,.imaginary.friends)_Status","Social-Emotional Development",1,,,,"Has.the.patient.ever.been.able.to.do.any.of.the.following?_Shows.awareness.of.imaginary.characters.(e.g..monsters,.imaginary.friends)_Status"
203,"Has.the.patient.ever.been.able.to.do.any.of.the.following?","Plays.alongside.others.but.not.with.them_Status","Social-Emotional Development",1,,,,"Has.the.patient.ever.been.able.to.do.any.of.the.following?_Plays.alongside.others.but.not.with.them_Status"
204,"Has.the.patient.ever.been.able.to.do.any.of.the.following?","Plays.with.caregivers.or.older.children_Status","Social-Emotional Development",1,,,,"Has.the.patient.ever.been.able.to.do.any.of.the.following?_Plays.with.caregivers.or.older.children_Status"
205,"Has.the.patient.ever.been.able.to.do.any.of.the.following?","Plays.with.peers_Status","Social-Emotional Development",1,,,,"Has.the.patient.ever.been.able.to.do.any.of.the.following?_Plays.with.peers_Status"
206,"Has.the.patient.ever.experienced.regression.in.social.abilities?",,"Social-Emotional Development",,,,,"Has.the.patient.ever.experienced.regression.in.social.abilities?"
207,"How.did.the.regression.occur?",,"Social-Emotional Development",,,,,"How.did.the.regression.occur?"
208,"How.did.the.regression.occur?","Other.Value","Social-Emotional Development",,,,,"How.did.the.regression.occur?_Other.Value"
209,"At.what.age.has.the.regression.occurred",,"Social-Emotional Development",,,,,"At.what.age.has.the.regression.occurred"
210,"Was.the.ability.regained?",,"Social-Emotional Development",,,,,"Was.the.ability.regained?"
211,"Has.the.patient.ever.had.a.poor.eye.contact?",,"Behavior",,,,,"Has.the.patient.ever.had.a.poor.eye.contact?"
212,"Has.the.patient.ever.displayed.any.forms.of.aggressive.behavior?","No","Behavior",,,,,"Has.the.patient.ever.displayed.any.forms.of.aggressive.behavior?_No"
213,"Has.the.patient.ever.displayed.any.forms.of.aggressive.behavior?","Rarely","Behavior",,,,,"Has.the.patient.ever.displayed.any.forms.of.aggressive.behavior?_Rarely"
214,"Has.the.patient.ever.displayed.any.forms.of.aggressive.behavior?","Sometimes","Behavior",,,,,"Has.the.patient.ever.displayed.any.forms.of.aggressive.behavior?_Sometimes"
215,"Has.the.patient.ever.displayed.any.forms.of.aggressive.behavior?","Always","Behavior",,,,,"Has.the.patient.ever.displayed.any.forms.of.aggressive.behavior?_Always"
216,"Has.the.patient.ever.displayed.any.forms.of.aggressive.behavior?","In.the.past","Behavior",,,,,"Has.the.patient.ever.displayed.any.forms.of.aggressive.behavior?_In.the.past"
217,"Has.the.patient.ever.displayed.any.forms.of.aggressive.behavior?","Only.when.stressed","Behavior",,,,,"Has.the.patient.ever.displayed.any.forms.of.aggressive.behavior?_Only.when.stressed"
218,"Has.the.patient.ever.displayed.any.forms.of.aggressive.behavior?","Unsure","Behavior",,,,,"Has.the.patient.ever.displayed.any.forms.of.aggressive.behavior?_Unsure"
219,"Has.the.patient.ever.displayed.any.forms.of.aggressive.behavior?","Other","Behavior",,,,,"Has.the.patient.ever.displayed.any.forms.of.aggressive.behavior?_Other"
220,"Has.the.patient.ever.displayed.any.forms.of.aggressive.behavior?","Other.Value","Behavior",,,,,"Has.the.patient.ever.displayed.any.forms.of.aggressive.behavior?_Other.Value"
221,"Does.the.patient.show.any.of.the.following.behaviors?","Appear.to.act.without.thinking_Status","Behavior",1,,,,"Does.the.patient.show.any.of.the.following.behaviors?_Appear.to.act.without.thinking_Status"
222,"Does.the.patient.show.any.of.the.following.behaviors?","Have.difficulty.sustaining.attention.in.tasks.or.play.activities_Status","Behavior",1,,,,"Does.the.patient.show.any.of.the.following.behaviors?_Have.difficulty.sustaining.attention.in.tasks.or.play.activities_Status"
223,"Does.the.patient.show.any.of.the.following.behaviors?","Seem.not.to.listen.when.spoken.to.directly_Status","Behavior",1,,,,"Does.the.patient.show.any.of.the.following.behaviors?_Seem.not.to.listen.when.spoken.to.directly_Status"
224,"Does.the.patient.show.any.of.the.following.behaviors?","Leave.seat.in.classroom.or.in.other.situations.in.which.remaining.seated.is.expected_Status","Behavior",1,,,,"Does.the.patient.show.any.of.the.following.behaviors?_Leave.seat.in.classroom.or.in.other.situations.in.which.remaining.seated.is.expected_Status"
225,"Does.the.patient.show.any.of.the.following.behaviors?","Run.around.or.climb.excessively.in.situations.in.which.it.is.inappropriate_Status","Behavior",1,,,,"Does.the.patient.show.any.of.the.following.behaviors?_Run.around.or.climb.excessively.in.situations.in.which.it.is.inappropriate_Status"
226,"Does.the.patient.show.any.of.the.following.behaviors?","Have.difficulty.playing.or.engaging.in.leisure.activities.quietly_Status","Behavior",1,,,,"Does.the.patient.show.any.of.the.following.behaviors?_Have.difficulty.playing.or.engaging.in.leisure.activities.quietly_Status"
227,"Does.the.patient.show.any.of.the.following.behaviors?","Act.as.if.driven.by.a.motor_Status","Behavior",1,,,,"Does.the.patient.show.any.of.the.following.behaviors?_Act.as.if.driven.by.a.motor_Status"
228,"Does.the.patient.show.any.of.the.following.behaviors?","Have.difficulty.awaiting.turn_Status","Behavior",1,,,,"Does.the.patient.show.any.of.the.following.behaviors?_Have.difficulty.awaiting.turn_Status"
229,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.ADD/ADHD.or.any.other.significant.attention.or.hyperactivity.issues.warranting.intervention?",,"Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.ADD/ADHD.or.any.other.significant.attention.or.hyperactivity.issues.warranting.intervention?"
230,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?","Medication","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?_Medication"
231,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?","Behavioral.therapy","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?_Behavioral.therapy"
232,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?","Special.diet","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?_Special.diet"
233,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?","Supplements","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?_Supplements"
234,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?","Alternative/holistic.therapies.(e.g..craniosacral.therapy,.hyperbaric.chamber)","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?_Alternative/holistic.therapies.(e.g..craniosacral.therapy,.hyperbaric.chamber)"
235,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?","No.intervention","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?_No.intervention"
236,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?","Unsure","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?_Unsure"
237,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?","Not.applicable","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?_Not.applicable"
238,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?","Other","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?_Other"
239,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?","Other.Value","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.ADD/ADHD.symptoms?_Other.Value"
240,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?","Generalized.anxiety.disorder","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?_Generalized.anxiety.disorder"
241,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?","Panic.disorder","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?_Panic.disorder"
242,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?","Specific.phobia","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?_Specific.phobia"
243,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?","Social.anxiety","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?_Social.anxiety"
244,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?","Separation.anxiety.disorder","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?_Separation.anxiety.disorder"
245,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?","Obsessive-compulsive.disorder","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?_Obsessive-compulsive.disorder"
246,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?","No","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?_No"
247,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?","Unsure","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?_Unsure"
248,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?","Other","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?_Other"
249,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?","Other.Value","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.or.been.diagnosed.with.an.anxiety.disorder?_Other.Value"
250,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?","Medication","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?_Medication"
251,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?","Psychotherapy","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?_Psychotherapy"
252,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?","Behavioral.therapy","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?_Behavioral.therapy"
253,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?","Special.diet","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?_Special.diet"
254,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?","Supplements","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?_Supplements"
255,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?","Alternative/holistic.therapies.(e.g..craniosacral.therapy,.hyperbaric.chamber,.etc)","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?_Alternative/holistic.therapies.(e.g..craniosacral.therapy,.hyperbaric.chamber,.etc)"
256,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?","No.intervention","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?_No.intervention"
257,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?","Unsure","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?_Unsure"
258,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?","Not.applicable","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?_Not.applicable"
259,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?","Other","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?_Other"
260,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?","Other.Value","Behavior",,,,,"What.form.of.intervention.was.employed.to.alleviate.anxiety.symptoms?_Other.Value"
261,"Has.the.patient.ever.exhibited.excessive.mouthing/chewing.not.associated.with.teething?",,"Behavior",,,,,"Has.the.patient.ever.exhibited.excessive.mouthing/chewing.not.associated.with.teething?"
262,"How.is.the.need.to.mouth/chew.addressed?","Blocked.(not.allowed)","Behavior",1,,,,"How.is.the.need.to.mouth/chew.addressed?_Blocked.(not.allowed)"
263,"How.is.the.need.to.mouth/chew.addressed?","Chew.toys","Behavior",1,,,,"How.is.the.need.to.mouth/chew.addressed?_Chew.toys"
264,"How.is.the.need.to.mouth/chew.addressed?","Chew.food.items.(crackers,.etc)","Behavior",1,,,,"How.is.the.need.to.mouth/chew.addressed?_Chew.food.items.(crackers,.etc)"
265,"How.is.the.need.to.mouth/chew.addressed?","Allowed.to.chew.on.cloth.items","Behavior",1,,,,"How.is.the.need.to.mouth/chew.addressed?_Allowed.to.chew.on.cloth.items"
266,"How.is.the.need.to.mouth/chew.addressed?","Allowed.to.chew.own.fingers/hands","Behavior",1,,,,"How.is.the.need.to.mouth/chew.addressed?_Allowed.to.chew.own.fingers/hands"
267,"How.is.the.need.to.mouth/chew.addressed?","Unsure","Behavior",1,,,,"How.is.the.need.to.mouth/chew.addressed?_Unsure"
268,"How.is.the.need.to.mouth/chew.addressed?","Not.applicable","Behavior",1,,,,"How.is.the.need.to.mouth/chew.addressed?_Not.applicable"
269,"How.is.the.need.to.mouth/chew.addressed?","Other","Behavior",1,,,,"How.is.the.need.to.mouth/chew.addressed?_Other"
270,"How.is.the.need.to.mouth/chew.addressed?","Other.Value","Behavior",1,,,,"How.is.the.need.to.mouth/chew.addressed?_Other.Value"
271,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?","Specific.food.aversion","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?_Specific.food.aversion"
272,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?","Over-eating","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?_Over-eating"
273,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?","Uncontrollable.appetite","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?_Uncontrollable.appetite"
274,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?","Under-eating","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?_Under-eating"
275,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?","Refuses.to.eat.and.needs.to.be.force-fed","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?_Refuses.to.eat.and.needs.to.be.force-fed"
276,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?","Pica","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?_Pica"
277,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?","Rumination","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?_Rumination"
278,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?","No","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?_No"
279,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?","Unsure","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?_Unsure"
280,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?","Other","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?_Other"
281,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?","Other.Value","Behavior",,,,,"Has.the.patient.ever.exhibited.symptoms.of.any.feeding.disorders?_Other.Value"
282,"Does.the.patient.receive.any.of.the.following.behavioral.therapy.interventions?","Applied.Behavioral.Analysis.(ABA)","Behavior",1,,,,"Does.the.patient.receive.any.of.the.following.behavioral.therapy.interventions?_Applied.Behavioral.Analysis.(ABA)"
283,"Does.the.patient.receive.any.of.the.following.behavioral.therapy.interventions?","Verbal.Behavioral.Therapy.(VBA)","Behavior",1,,,,"Does.the.patient.receive.any.of.the.following.behavioral.therapy.interventions?_Verbal.Behavioral.Therapy.(VBA)"
284,"Does.the.patient.receive.any.of.the.following.behavioral.therapy.interventions?","No","Behavior",1,,,,"Does.the.patient.receive.any.of.the.following.behavioral.therapy.interventions?_No"
285,"Does.the.patient.receive.any.of.the.following.behavioral.therapy.interventions?","Unsure","Behavior",1,,,,"Does.the.patient.receive.any.of.the.following.behavioral.therapy.interventions?_Unsure"
286,"How.frequently?",,"Behavior",1,,,,"How.frequently?"
287,"Is.the.therapeutic.intervention.effective?",,"Behavior",1,,,,"Is.the.therapeutic.intervention.effective?"
288,"If.the.patient.has.been.diagnosed.with.Sensory.Processing.Disorder.or.has.a.sensory.processing.problem(s),.what.was.his/her.age?",,"Sensory",,,,,"If.the.patient.has.been.diagnosed.with.Sensory.Processing.Disorder.or.has.a.sensory.processing.problem(s),.what.was.his/her.age?"
289,"What.is.the.level.of.patient's.response.to.touch?","Normal","Sensory",1,,,,"What.is.the.level.of.patient's.response.to.touch?_Normal"
290,"What.is.the.level.of.patient's.response.to.touch?","Highly.sensitive.to.touch.(tactile.defensiveness,.hyper-sensitivity)","Sensory",1,,,,"What.is.the.level.of.patient's.response.to.touch?_Highly.sensitive.to.touch.(tactile.defensiveness,.hyper-sensitivity)"
291,"What.is.the.level.of.patient's.response.to.touch?","Under-sensitive.to.touch.(under-responsiveness,.hypo-sensitivity)","Sensory",1,,,,"What.is.the.level.of.patient's.response.to.touch?_Under-sensitive.to.touch.(under-responsiveness,.hypo-sensitivity)"
292,"What.is.the.level.of.patient's.response.to.touch?","Mixed.hypo-.and.hyper-sensitivity.to.touch.throughout.the.body","Sensory",1,,,,"What.is.the.level.of.patient's.response.to.touch?_Mixed.hypo-.and.hyper-sensitivity.to.touch.throughout.the.body"
293,"What.is.the.level.of.patient's.response.to.touch?","Poor.tactile.perception.and.discrimination","Sensory",1,,,,"What.is.the.level.of.patient's.response.to.touch?_Poor.tactile.perception.and.discrimination"
294,"What.is.the.level.of.patient's.response.to.touch?","Unsure","Sensory",1,,,,"What.is.the.level.of.patient's.response.to.touch?_Unsure"
295,"What.is.the.level.of.patient's.response.to.movement?",,"Sensory",1,,,,"What.is.the.level.of.patient's.response.to.movement?"
